Tweet	Label
sebagai yang suka main game online, butuh banget internet cepat di rumah. kalo internet lancar, main game juga bakal jadi lancar. untung di rumah udah pasang indihome	Joy
suka banget ngeliat luka ngehajar clippers wkwk	Joy
ini loh kayak gini tiap baca ceritanya, aku suka ketawa karena kelakuannya aku banget	Joy
banyak yangg aku mau belii, tapi mungkin aku beli 1/2 buku ajaa aksks pengennya wishlist aku ke coret semua aku dari dulu emang suka banget baca buku kayak novel genre nya bebas deh kecuali komik soalnya pusing baca nya	Joy
kalo indonesia aku lebih suka per artist sih kayak kunto aji, tulus, sama yura yunita soalnya liriknya bagus-bagus bangett	Joy
morning cantik, kebetulan nih kala pakai fc taehyung dan side fc nya jungkook jadi pas buat kamu wkwkw avail buat hari ini bisa kok tipikal aku itu suka banget bawel sama pacar terus juga kadang suka cerita hal random gitu dari mulai sambang sampe merauke wkwk bahasanya	Joy
iyah enak banget coba denger banyak idol yang suka juga dan tentunya ost main vocal gfriend hehe	Joy
buat kalian yang butuh epha app prem yg murah, fastrespon dan suka kasi promo, aku opres batch 2 sampe full member nih! mau intip pl atau mau nanya2 dulu? bisa banget! rep aja nanti kuketuk dm-nya ;3	Joy
baca di mf ini deh nder udh bnyk yg kasih review soalnya. tpi klo kmu suka drama ringan & fresh.. cocok sih.	Joy
ketika dokter pembimbing demanding suka nanya2 tetapi dia baik banget	Joy
suka banget kalo main twt tiba" ada yg random begini . btw makasii sender udah bikin ketawa	Joy
terima kasihh! aku kemarin sempat down banget karena pertama kali jadi komisi orang gitu. aku takut orang gak suka desain ku sampai sempat stress seharian tapi alhamdulillah dia mau nerima terus dijadiin desain baju jualan dia huhu	Joy
terima kasih banyak kak derza! aamiin aamiin terima kasih atas semua ucapan dan doa baiknya. semoga semua doa baiknya berbalik ke kamu ya. terima kasih sudah menyempatkan ngucapin selamat ulang tahun ke aku hehe. terima kasih juga atas hadiah, kue, dan bunganya. aku suka banget	Joy
selain itu, saat ini belut juga sudah menjadi cemilan yang dikembangkan oleh beberapa umkm lho. wah, keren banget kan. paling suka makan hidangan apa nih dari belut?	Joy
baca bitmoji stories suka ngakak sendiri. karakternya aku banget kayak gitu. tengil ngeselin	Joy
inilah yang sudah lama kunanti. akhirnya ngadain webinar yg topiknya nendang banget, yaitu tentang toxic relationship. yuk lah bestie yang masih suka galau2 masalah percintaan mending ikutan ini!!	Joy
rasanya tuh enak banget kalo di gadoin apalagi kalo habis dr posyandu gitu suka dikasih terus gadoin bareng sama temen2	Joy
me too, malah kalo menang ga suka aku kasih tau, jd kalo aku beli2an barang gitu kek "yaudah kalo ada uangnya mah" wkwk	Joy
random banget gue mimpiin mereka berdua wkwk dulu bucin banget sama film ini, gara gara film ini gue sempet suka film film thailand wkwk	Joy
sumpah no comment. brcnd. temen gue lumayan lama paling lama itungane udah mau tiga tahun apa?so far so good galak banget tapi sumpah keren banget anaknya kreatip dan suportip, suka minum kopi sehari abis dua liter abis itu bilang gabisa tidur :v	Joy
aslik suka banget sama natrep. msh ada produknya yg under 20k. cocok di muka pun, ga bkn break out	Joy
iya bangett, tapi no wonder sih. mama pas masih muda cantikk banget. pas baru kerja pun, katanya banyak atasannya yg suka. kalo liat album mama pas masih muda, beuh mau nangiss cakep banget mama sama temen-temennya juga cakep-cakep	Joy
tentang makhluk mitos bulgasal yg mau balas dendam, dan dalam perjalanannya dia tuh bertemu dgn keluarga. kayak ini balas dendam, tapi juga fokus pada hubungan antar manusia. aku suka banget bagaimana hubungan tiap dari mereka develop pokoknya bagus bgt huhu	Joy
aku buncit dan pacarku malah suka banget. katanya gemesin. dia suka cubit2 perutku kalo lagi motoran	Joy
maria vania cukup memerhatikan fashion saat berolahraga jetski, main tenis, hingga golf!	Joy
udh solo stan masih aja dukungnya stengah stengah wkwk apa rasanya faves kalian lebih sayang sama member yang kalian ga suka?? lol wkwkwk	Joy
mamakku itu, emang cantik banget mamaku dulu mamaku suka porotin duit cowok wkwk sekarang alhamdulillah tidak mendukung ke anaknya	Joy
kaya dia bakal kasih apapun ke orang itu, tapi jarang banget kejadian soalnya kan gemini suka main main jadi jarang banget tuh mau serius gitu wkwk	Joy
bener banget haha sampe skrg msih suka kebayang2 sendiri, temen2 yg baru nonton aja aku jdi ikutan nonton saking gamonnya	Joy
itu dibase. nyari mutual, trus bilangnya "aku suka foto ga jelas" tapi yg di post jelas banget makanya mau ketawa wkwk	Joy
selamat pagi dari pku,tante baru bgn,nyenyak banget bobonya ga gerak2 semaleman semoga sehat n happy selalu teman2 se alter.yakin selalu ada rejeki tuk kita hari ini ya . cemilan dari momo juga ikut menemani tante visit pku,emg gitu tante suka bawa2	Joy
kala brown keong cup cocok banget nih buat kalian yang suka barang cantik dan unik	Joy
baru banget beres baca, dibawahnya ada bonchap dong gg bisa ngeclaim lagi l bagus banget au nyaa, aku suka dan jarang banget nemu au seokjin thanks	Joy
. lucu banget tetangga ngira aku punya baby karna tiap pagi suka gendongin kucing cium cium. dia kira baby sampe dia nanya "babynya umur brp mbak?" aku malah ketawa	Joy
dulu gojek rame banget dan grab juga masih sepi, katanya sebagian saham uber di beli grab jadi macam kerja sama mereka. kwkwk ttp w lebih suka uber sendiri weh ga mau balik lagi apa ya	Joy
cinta tak suka berlama-lama dalam kesedihan. just move on! -	Joy
kok suka ya liat fadly, omnya gala. kaya adem gitu liat wajah dia. nggak yg cakep banget, tp adem aja diliatnya kek ubin mesjid.	Joy
moots aku free tag jadi tag aja sepuas nya oke aku tuh suka banget liat notip ku banyak gini	Joy
setuju banget. ak jg orgnya ngantukan suka tbtb merem lg beraktifitas. minum kopi aja udah ga mempan tau2 setengah jam abis ngopi malah ngantuk bukan melek wkwkwkwkw	Joy
ya allah exol makin banyak. seneng banget deh rasanya. even mereka hiatus pun masih banyak yang suka	Joy
dulu nemenin mbah nonton ini sepulang sekolah atau kalau lagi libur waktu siang . mbahku juga kalau nonton ini serius banget nyimaknya wkwk. aku suka bercandain dgn ganta ganti channel, apalagi kalau pas scene naga terbang ngakak bgt ngeliatnya	Joy
halo ka ofiee!! aku suka bangeett sama genre au kaka yang baru. semangat terus ya nge-au nya. jaga kesehatan selalu, dan jangan lupa baha.. ” haii!! woww aku seneng banget dengernya makasi yaa udah suka dan mau bacaa jangan lup.. fiecc	Joy
suka banget sama dialog ini, simple tapi ngena buat gue pribadi, harus diabadikan /ckrek	Joy
pertama suka idolnya tsukipro itu dari 2.5d butai tsukiuta, suka banget six gravity, baru deh dengerin drama cd dan nonton animenya. lalu menjalar ke grup lain kayak solids, growth, vazzy dan infinit0	Joy
tetangga ku baik baik semua,agak kepoan sih tp masih batas wajar,ga kepo2 banget. suka tolong menolong,murah senyum,pokonya betah deh	Joy
entah suka banget kalo denger musiknya wagakki band.	Joy
renjana beuhh bagus banget!! sempet baca sampe tamat di wattpad sblm naik cetak. biasa nya ga begitu suka baca novel tentang reinkarnasi soalnya bahasanya biasanya berat, tapi disini bahasa nya mudah dimengerti	Joy
sebelumnya.. yang meraknyat aja belum ngapain mendunia.pujian di luar negri hinaan di negri swndiri..pak anies cinta rakyat cinta warga..utamakan kemakmuran kedamaian kedaulatann..gw suka gaya pak aniss..	Joy
hahaha sama, lagi baca ulang volvoreta gak tau kenapa kakak tuh suka banget ngulang baca volvoreta, habis aku revisi haha tidak ada lagi part ekehm nya, jadi amann	Joy
39. suka banget klepon	Joy
haii jugaa boleh temenan gak min, jujur tweets kamu seru banget dan sering seliweran di tl suka liatnya!! telat gak sih min baru nawarin diri :d	Joy
dan ffvii juga! saya suka banget dengan konsep sekolah magic soldier di game ini. dan battle antar sekolah. pertama kalinya cutscene battle squall vs seifer memikat jutaan player (i hate rinoa!) jauh sebelum harry potter rilis	Joy
iya, gaya penulisannya aku suka banget, ringaan. enakk bacanya hahah	Joy
assalamualaikum temen-temen ini keadaan alan sekarang yaa sudah lebih baik alhamdulillah dia makannya lahap, sudah minum obat dan rutin aku kasih salep tapi sayang banget dia kalo pup minta keluar rumah dan harus dijagain supaya nda kena kucing kampung yang suka nyerang k	Joy
wkwkwk mana uah mau end kan. emg si adnan suka banget bikin kita kepikiran. wkwkkw	Joy
sampe temen temen aku inget aku suka banget sama lagu ini haha	Joy
mana pas syuting lucu banget, suka becanda bareng jisoo	Joy
aku bukannya nda suka sih tp ngga bisaa, karena punya alergi rhinitis dan kt dokter kalau bisa di kamar jangan ada terlalu banyak barang biar nda memperparah, jd wkt itu siklusnya beli - baca - jual/kasih orang. untungnya sekarang udah ada e-reader puji tuhan!	Joy
alhamdulillah kabar baik jugaa, udh srpan belum niee ??	Joy
alhamdulillah jimin udah sembuhh amyy,plis seneng bangett lagi disekolah seharian bdmd gatau kenapa dengar kabar ini langsung naik moodnyaa,sehat-sehat terus yawwww	Joy
halloo pagi pagi buka hp dapet banyak kabar baik	Joy
haii hai ikut po md photopack di mirfa yuk dom tangerang bookslot cuma 50k bisa dicicil santai! ^^	Joy
bangun2 demger kabar jimim sembuh tuh bahagianya	Joy
alhamdulillah jimin pagi2 kabar baikk	Joy
pagi ku cerah karena dapet kabar baik jimin udah sembuh walaupun hari ini hujan deres bgt di dom ku vote for at the	Joy
wkwkwk santai aja ayok mutualan sini	Joy
alhamdulillah,, dapat kabar baik	Joy
haii, apa kabar? jangan lupa sarapan yaa , minum air putih banyak banyak , jaga kesehatan yaa!! . kalo keluar rumah jangan lupa pake masker , cuci tangan dan jangan lupa jaga jarak . have a nice day , semangat untuk hari ini!!	Joy
haii sasa, apa kabar? jangan lupa sarapan yaa , minum air putih banyak banyak , jaga kesehatan yaa!! . kalo keluar rumah jangan lupa pake masker , cuci tangan dan jangan lupa jaga jarak . have a nice day , semangat untuk hari ini!!	Joy
pagi-pagi ada kabar baik kalo jimin sudah sembuh, dan tinggal menjalani masa pemulihan doang. alhamdulillah, sehat-sehat terus jimin!	Joy
baru bangun dapet kabar baik	Joy
. seneng banget pagi-pagi dapat kabar bagus begini, syukurlah jiminnya army sudah sembuh. sehat selalu jimin.	Joy
bismillah.. semoga saja beruntung done	Joy
seneng bgt bangun tidur dapet kabar jimin udh sembuh dr covid	Joy
alhamdulillah pagia" dapet kabar baik	Joy
i think senpai-tachi found it kenchan is so cute tho. i mean, mereka berdua tuh udh kenal kenchan dri umur belasan tahun atau bahkan kurang, trus dapet kabar dia nikah dengan salah satu orang yg mereka kenal juga, jadi ngerasa kyk ngebesarin anak sendiri pasti wkwk. lucu banget	Joy
alhamdulillah yallah pagia" dapat kabar baik rest well jimin	Joy
seneng banget pagi2 dapet kabar dari ayang	Joy
selamat pagi luar biasa tetap semangat	Joy
hari ini dapat kabar baik	Joy
ntah kebetulan atau engga, setiap gua udah capek banget, ada yang dateng ke mimpi buat nannyain kabar haha makasih loh ka wooya udah mampir ke mimpi dan jadi tempat curhat haha	Joy
kabar baiik yey	Joy
alhamdulillah jim kamu udah sehat jangan lupa kasih kabar ke army ya ?	Joy
uri markeu selamat buat solo stationnya yeayy proud of you, makasii udah nyiptain karya yg luar biasa, makasi jg udh nyiapin banyak hal di thn kemarin dan thn ini, sehata" trs ya mark, aku tunggu projek selanjutnya, speechless bgt dan smg karyanya bisa jadi motivasi ya mark	Joy
kabar baik di pagi hari cepet pulih jiminie	Joy
alhamdulillah jiminiee. masi pagi udah dapet kabar baik! senengggggggggggg -pagi	Joy
saya udah biasa dibilang jahat wkwk	Joy
untuk perempuan yang apa apa biasa sendiri kalian luar biasa semoga diberi kesehatan jasmani dan rohani semangat !	Joy
huaa alhamdulillah pagia" udah dapet kabar baik dari jimin	Joy
beyb sabtu gini biasa rame gak ya.. btw semangat ya semua! semoga hari ini laris manis	Joy
alhamdulillah yaallah dapat kabar baik pagi ini jimin is covid free	Joy
happy birthday sender!! wish u all the best, be happy ya bsk giliran harinya aku tp pasti g ada yg ngucapin jg, ya gpp dah biasa	Joy
dapat kabar baik alhamdulillah jimin udah dinyatakan negatif covid.	Joy
puji tuhan seneng banget pagi-pagi dapat kabar kalau jimin udah bisa pulang ke rumah	Joy
alhamdulillah luar biasa allahuakbar	Joy
wonya dia santai tapi kena ke semua otot. mantap.	Joy
pagi' dah dapet kabar baik bgt alhamdulillah bgt si	Joy
alhamdulillah pagi2 dapet kabar baik	Joy
bang tombyyyyyyy apa kabar, lama gak nampak, sehat slalu ya.. ayo ikutan bang.. alhamdulillah kabar saya baik, dan masih wangi	Joy
muantap luar biasa	Joy
jangan khawatir boy, gw juga gagal pinalti tadi kok. apalagi ini cuma kompetisi haha hihi piala fa aja, santai boy.. kata babang ronaldo.	Joy
uaa naf thank youu!! wowkwow tentu saja pastinya dong	Joy
hehe have a nice dayy!! semoga hari ini dapat kabar baik!	Joy
kemaren nangis kangen jimin skrg dapat kabar dia sembuh puji tuhan banget	Joy
setdah salut banget sama sender, aku tak sanggup menjawabnya karena aku di perikanan saja sudah hampir menangis tiap malam pusing tugas + prak haha semangat nder	Joy
have a nice day! semoga hari ini ada kabar baikk	Joy
bangun tidur dapat kabar baik tentang jimin seneng bangett, jagoanku udah sembuh	Joy
alhamdulillah pagi ini dapet kabar baik	Joy
lagi seneng soalnya dapet kabar baik i vote for at the 2022	Joy
alhamdulillah jimin pagi yg baik kabar yg baik	Joy
ga biasa tdr miring kiri jadi kemeng2 wkwkw ngakak	Joy
alhamdulillah pagi pagi dspet kabar baik sehat selalu yaa sayang kuu	Joy
jiminn, makasih udah berjuang untuk pulih seneng banget denger kabar kamu udah keluar rumkit tinggal masa pemulihan, istirahat yang banyakk yaa malaikatnya army	Joy
alhamdulillah pagi pagi udah dapat kabar baik	Joy
semangat kak, jangan banyak pikiran dulu ya kak biar imun nya tetap baik kak, banyak minum vitamin kak, ditunggu kabar baik nya kak	Joy
ah, kabar baik pagi ini. thanl youu, big hit. thank you, jimin, thank you, allah alhamdulillah jimin	Joy
alhamdulilah jimin kemarin mimpi jimin dan sekarang dapat kabar kekgini seneng banget jimin we love you	Joy
sebenernya males bbgt gue tuh kalo bikin persona seolah2 gue biasa aja sama newwie padahal nya mah gila bangt akwkwawkkawkaw	Joy
omg!! finally ada kabar baik pagi ini. jimii syg kuat banget, hebat banget. bangga sama jimii skrg banyak2in istirahat dulu yaa syg! mam yg banyak. jangan capek2. semoga semakin cepet pulih, kesayangan lulls	Joy
my! baru bangun terus buka hp dan dapat kabar kayak gini. seneng banget ya ampun	Joy
alhamdulilah kabar baik dipagi hari. ada yg bisa jenguk dong. stay safe and healthy uri jiminie	Joy
begitu bangun dapet kabar baik dari jimin	Joy
alhamdulillah pagipagi dapet kabar baik i'm soo happyy yayy ayang jimin udah sembuhh, tinggal pemulihan abis operasi nya aja ya..	Joy
wkejwkk tengkyu aisy kayaknya biasa ajah dech :d 3	Joy
yaallah kabar baik bismillah yaallah ini jalannya	Joy
pagi yg cerah dapet kabar baik dari bighit	Joy
yash, seneng banget hari ini dapet kabar jimin sembuh! i vote for for at the 2022	Joy
oit gmn kabar lu wkwk	Joy
puji tuhan kabar baik jimin sudh sembuh dari covid dan sekarang tinggal proses pemulihan nya abis operasi, tapi tetap jaga kesehatan terus dan banyak istirahat ya..	Joy
my! hari ini seneng banget huhu. dapet kabar baik dari jimin say alhamdulillah buat muslim armys terus nanti stay alive mau rilis jangan lupa kita punya goals juga ya. harus semangat pokonyaa	Joy
kabar baik bnget ya hari ini jimin udh negatif cvd trus keluar dri rumah sakit cuma tinggal masa pemulihan hbis operasi doang hbis itu jimin udh bisa beraktivitas lgi kaya biasanya	Joy
aaaaaaaa.. ayang dah sembuh alhamdulillah jimin nangis weh, rada trauma klo dpt notif dri wvtp alhamdulillah dpt kabar baik	Joy
jangan kenceng2 nanggepinya bg, akun cuma 1 follower mah biasa reply idiot gitu akwoakwokw	Joy
aku langsung nyobain nder, ini pake minyak telon doang sih. wah luar biasa :')	Joy
luar biasa pak	Joy
alhamdulillah kabar baik jimiinn	Joy
baru bangun, puji tuhan dapet kabar baik tentang jimin	Joy
yey ada kabar baik pagi ini. love you jiminie	Joy
alhamdulillah jimin sudah sembuh dari covid senang banget pas dapat kabar kalau jimin sudah sembuh	Joy
pagi pagi disambut sama kabar baik dar jimim gimana nih rasanya? semoga hari ini mood baiknya terus terjaga sampai akhir hari yaa! jangan lupa jaga kesehatan juga biar jimim ga sedihh, have a nice weekend lovely a‚^ a· ^a‚Ž	Joy
pagi' dapet kabar baik tentang jimin	Joy
hari ini dapat kabar bahagia, masyaallah alhamdulillah..	Joy
wauww seneng dong wan bacot mau ngapain saja sdh bebas : bkr pasang naturalisasi bgn klaster2 smr resapan demo setiap hari buat sirkuit di monas ngecat atap2 rmh warga buat tugu2 sepatu beriklan mangkrak tugu sepeda keren, bebas mau ngapain saja	Joy
aku baru bangun tidur, langsung lihat ada kabar baik. alhamdulillah jimin udah sembuh	Joy
hi guysss jangan lupa cek berita dan ya terus saksikan dengan meriah konsernya hari ini, mangattsss	Joy
pagi-pagi dapat kabar ini seneng bangett emang abis sediha" selalu ada yang bikin bahagia	Joy
baru bangun tidur, trus ngecek twt trus dapet kabar jimin sembuh tuhh masya allah senengg bangett, langsung senyum2 sepagi ini wkkwk i vote for at the 2022	Joy
mau ini bener atau kaga, tapi klo denger kabar baik soal timnas, selalu seneng sih	Joy
jiminku sembuh, semoga dia secepatnya bisa beraktifitas seperti biasa	Joy
kabar bahagia banget pagi ini	Joy
erick thohir luar biasa hebat, applause	Joy
excited sebab dah lamaaaaa nak beli cincin. pastu dia selalu cakap dia tak biasa pakai cincin so tak suka sangat pakai so bila dia pakai tu ehehhehege seronokk	Joy
kabar atashi juga baik nee~	Joy
puji tuhan ku bahagia banget rasanya dapet kabar jimin udah sembuh..	Joy
pagi pagi dapat kabar bahagia	Joy
alhamdulliah jimin happy bgt dapet kabar baik. sehat sehat terus ya kesayangan banyak orang. untuk yang lain juga tetep jaga kesehatan ya	Joy
alhamdulilah, luar biasa, allahuakbar	Joy
iya bener, mood bgt pagi ini denger kabar jimin.. perjalanan ke tmpat kerja senyum2 terus sambil denger lagu bangtan, ngasih tau bpk2 di jalan jg gue ramah bgt njir	Joy
lah ada ahah, aku kira orang biasa pas lewat gasadar, makasi judith uwu	Joy
senang banget dia udah seperti biasa lagi mantappp	Joy
ya allah baru bangun dapat kabar baik alhamdulillah jimin kamu udah (-) cvd-19 udah boleh pulang juga , banyak" istirahat ya sayang semoga bisa pulih secepatnya dan bisa nyapa army lagi , i love you jiminie	Joy
baru bangun langsung disambut kabar menenangkan	Joy
senang rasanya sehat kembali makan normal habis smpai bersih piringnya melihat senyum ibu2 semringah seorang penjual	Joy
alhamdulillah dapat kabar baik untuk hari ini happy banget semoga cepat sembuh total baby mochi	Joy
pagi pagi buka twt langsung dapet kabar baik, jimin udah negatif dan tinggal pemulihan pasca operasi. seneng banget aku tuh, udah lega rasanya. terus jaga kesehatan ya baby mochi	Joy
kabar bahagia terus dari kemarin. mudah-mudahan bisa sehat terus semuaa	Joy
alhamdulillah pagi-pagi denger kabar baik	Joy
yuk istirahat lebih cepat semoga besok dapat kabar baik	Joy
sumpah ini keren banget sebutan komputer manusia karena beliau mempunyai kecepatan yang luar biasa dalam melakukan pekerjaannya sebagai analisis data. kuncinya adalah : tetap menjadi diri sendiri	Joy
alhamdulilah jimin akhirnya negatif juga ya sayang seneng banget dapet kabar baik dipagi hari huhu sehatsehat be	Joy
kabar baik utk kita semua	Joy
kemarin mencoba wedang ronde jago salatiga. memang beda dengan wedang ronde biasa selain isian bolaa" rondenya yg padat, ada semacam manisan jahe di dalamnya, renyah dan tentu saja nampah pedas jahe perlahana". mantap	Joy
pagi pagi dapet kabar baik huhu nangis banget makasih ya allah	Joy
mobilnya mantap uiii kayak di iklan di berita, maknyuss senang	Joy
y pgi pgi luar biasa	Joy
gud mowningg pagi ini diawali dgn kabar baikk bgt uvvuu alhamdulillah jimin udh sembuh akuu bahagiiaa stayy healthy ya jiminie love you	Joy
semangatnya cmn beberapa jam saja, wkwkkw happy taehyun day _21_	Joy
dari kemarin aku coba tahan buat gak buka twitter sekalinya buka dapat kabar kalau jimin sakit. kaya langsung nyesek gitu. tapi pas dia bilang kalau army ga usah khawatir. gimana ga makin nangis? tapi aku bersyukur sekarang dia udah sembuh. sehat terus ya anak baik. luv you	Joy
kabar baik di sabtu pagii alhamdulillah	Joy
semangat ya, fase fase seperti itu memang luar biasa	Joy
aaa..senang banget baru bangun udh dapat kabar baikk	Joy
alhamdulillah, kabar baik di pagi hari. semoga seterusnya "hello.this is bighit music" bawa kabar baik yaa	Joy
pagi pagi luar biasa!	Joy
wuihh luar biasa	Joy
alhamdulillah pagi2 kabar baik	Joy
idm selamat pagii!! seneng banget dapet kabar jiminie hari ini buat kalian, sehat2 terus yaa!! jgn lupa sarapan	Joy
aaaaa sender seneng banget akhirnya au sender mulai rame dulu ga ada yang nungguin, sekarang yang nungguin hampir 300 orang semangat para author!! jangan sedih au kalian masih sepi, pasti akan ada waktunya buat rame okayy	Joy
cape nyari kerja, nyari judul ta, masalah di rumah, ditambah diputusin pacar wkwk murung bbrp hari di kostan tp ada my bestie yg selalu bilang gini. alhamdulillah skrg udah dapet kerjaan yg bener bener aku pengen, dan lupa sama kesedihan2 sebelumnya	Joy
mon maap ini sedih tapi lucu jadinya w ngakak awkwakak	Joy
hahaha siap somi, semoga tahun ini somi udah gak sedih sedih lagi ya tinggal bahagianya aja nanti. teteplah kita menjadi badut!	Joy
yesssssss ga sepi	Joy
kak ann, thankyouu karna kamu udah bikin au sebagus ini. aku nangiss bgt, bukan nangis yang sedih tp nangis yang kekk?? bahagia dan terharu baca cerita kamu, ditambah lagi ada beberapa poin yang relate sama hidupku jadi tiap baca partnya kaya aku liat diri sendiri juga didalamnya	Joy
pagi ji, gue happy dapat kabar baik dr lo ji..akhirnya kamu balik ke rmh jga.. seneng deh.. jaga kesehatan yah jii, jgn sakit lgi, ntar aku sedih.. yuk main ji..,	Joy
alhamdulillah jiminie udh sembuh, jgn sedih lagi ya mangatss	Joy
another level of lockey, dari sedih bisa ketawa wkakwkk	Joy
makasih buat kamu yg selalu ada di saat senang dan sedih.. seneng rasanya ada yg temenin	Joy
im shoo happy meskipun rada kecewa sama durian2nya. ngerasa keluar budget banyak tp gak worth it. tp gpp, yg pntg kebersamaannya yakan	Joy
huaa bagus aunya aku suka, simple, lucu, sedih ada semua gpp ga dpt maliknata jadian wkwk	Joy
gajadi sedih pls inimah bikin semangat ngerjain skripsi	Joy
antara ngakak sama sedih anjr nonton inituh kawkwakwakawawk	Joy
gm zamm, congrats banyak betul laa tembak tak kena smlm hahaa badape, wkwkwk	Joy
makin kesini snowdrop stan makin ngelawak udah gak ada sedih sedihnya	Joy
sedih ya? hahah mangats dong	Joy
pagi ini syahdu banget~ dingin, hujan, sepi. cocok buat rebahan anyway, morning moots. have a great weekend	Joy
brrti wa nya sepi wkwkwkwkwkwkwkwkwkwk ngkak	Joy
sepi dagangan btw wkwk apa masih imlekan ya wkwkw	Joy
sedih campur seneng akhirnyaa jimi udah sembuh huhu kuat banget jimi	Joy
alhamdulillah cepet bgt sembuhnya.. take a rest angel.. seneng bgt beb. padahal aku lg sedih ngedit si al nangis	Joy
kamu sedih ? kamu sudah kena prank lmao	Joy
gue buka twitter tumben teume sepi yang nyapa2 pagi, tau2nya pas buka pesbuk pada nyapa pagi disana semua anjir ngakak beneran hijrah	Joy
capek biasanya denger stand by me suka sedih ke inget dika askara, ini ngakak bgt gegara ini	Joy
video taehyun favoritku yg ada digaleri kalo lg sedih, liat video ini bikin moodku membaik. kyk ada magic(?) pokonya pas nonton auto senyum2 dan kepalaku ikut goyang makasih byk yg udh ngedit ini. tyunie disini gemes bgt _21_	Joy
iya pusing apalagi lucu2. bayangin aku udh jajan 2 leot belum ada jeda seminggu aak tp aku seneng tp sedih jg kenapa bs lemah sm leot lucu kawkakaw	Joy
ada untungnya juga semalem matlis, ga kecewa karena ga nnton mu wkwk	Joy
ya ngakak ya sedih enjoy aja	Joy
aamiin. aku udah seminggu lebih sepi huhu tapi gpp semangatt!!	Joy
happy birthday zidd, happy terus ya jangan sedih	Joy
hshshhs aku terharu aa makasi ka cinn, sayang banget deh sama ka cin pokoknya sure tata ga akan berubahhhhhh, be happy juga ka cinn ku tersayangg, jaga kesehatan selalu yaa, jangan terlalu sedih, get well soon yaa.. ka cin masi sakit tenggorokan?	Joy
my lovely bestfriend, anaknya emang kek anjing tapi lucuu!! setiap main gapernah ada sedih sedihnya, yang ada ketawa sampe pingsan	Joy
sedih tp ttp happy kiyowo because baekhyun is there	Joy
minta maaf abis cerita gitu? aku jadi bersyukur banget punya bestie, dia yg kujadiin tempat cerita sedih selalu ada, buat cerita random juga selalu ditanggepin sama dia. dia juga gitu ke aku, kalo nyeritain pacarnya bisa sampe berjam-jam.	Joy
harus sub unit/foto lebih dari 3 member biar agak rame wkwk c/o : cbx me, sc me.. klo solo sepi bat berdua doang (tapi udah bersyukur bisa sama salah satu member, seng penting exo xixiixizi^	Joy
mula murung pastu tak murung dah hehe	Joy
pagi dunia, hari ini aku gak boleh sedih harus semangats	Joy
cie sedih kawkwakwak ngakakkkk	Joy
aku seneng baca kayak yang benang kusut, not so royal romance nya weishin.. son for the king yg satu lagi tuh lupa judulnya pokonya 22nya seungzz punya kak daisy.. apalagi kalo ada angstnya kalo ada rekomendasi lagi kasitau ya gaiss terserah pairing siapa aja~	Joy
bingung mo ngtik apa.. but w suka banget sama au nya pokoknya mesti sering update dan semangat yaa! Terima kasihh doain aja semoga aku sanggup sampe end	Joy
kalau ada teman abg yg murung pagi ini di pastikan dia fans mu wkkwkwkwkwkwkw	Joy
happy born day dek jisung sehat selalu dan bahagia ya dek *double happy ultah adek+molo ya meskipun sedih krn gk bsa hype sibuk nguli eitss semangat, besok libur __	Joy
jgn sedih. itu keren krna kmrn jg ada diksh temenku sekotak crosang. hahaha kan biar keceeh	Joy
happy birthday semoga ga sedih dihari ulang tahun nya malah gagal penati	Joy
aowkowkwok mau sedih tp udah terbiasa jd mari tertawa saja	Joy
selamat pagi fans mu. sabar, masih banyak kecewa yang harus dilalui. wakakaak	Joy
sepi bgt busyet wkwk	Joy
orang kalau hatinya udah kotor tu pasti ada aja tingkah jahatnya, itu peristiwa paling gak bisa dilupa deh dan jadi peristiwa sedih juga. alhamdulillah om ku sembuh dan bisa pulih kembali, mungkin kalo sekeluarga besar gak saling sopport nyawa om ku bisa aja hilang :')	Joy
yaaaa rumah sepi. mari kita party wakwakk	Joy
seru tau prenjon zer kdng sedih kdng baper, seru kan	Joy
aahh iyaa bgtt hazaa!! kek tbtb bawaannya mellow bgtt yaa semangaatt hazaa!! semoga mellow2 kzl sedih gajelasnya cpt2 ilang ya	Joy
kadrun kroco sih cuman dapet nasbung jk ada order demo. tp kini lg sepi order jd kelaparan mknya ngaco meracau jadinya, wkwk ngakak	Joy
lg sedih jdi terhibur aq	Joy
