Tweet	Label
sama banget sampe males ngasi tau kalo aku cewe, kadang drivernya suka kaget loh cewe toh kak, saya kira cowo, sedih :(	Sad
ayahku di alam kubur kayanya malu juga anaknya jadi wibu begini	Sad
mau nangis .. yedam sunu i did it bener2 ga nyangka sama sekali dapet hasil segini karena memang uas kemarin hopeless bgt takut ga sesuai harapan dan bikin orangtua kecewa	Sad
gw tau malu ya hih :(	Sad
kadang hanya dgn satu senyuman palsu, kita bisa menyembunyikan begitu banyak rasa sakit.	Sad
dia tkde bgi apa apa , tpi janji manis serta harapan palsu dia tu saya masih simpan	Sad
sebelum dewasa udah sendirian kemana mana, gaada yang bisa diajak nemenin soalnya sampe akhirnya sekarang kalau mau minta temenin gaenak takut ganggu akhirnya sendiri lagi, my sad life	Sad
kangen dunia bxg, tp udh nggak semangat layarin kapal huftfft	Sad
sayangnya kanra masih belum puas.	Sad
kapal gue beneran karamm :"" bahagia selalu kalian dengan jalannya masing2, sayonara	Sad
ga enak bgt bangun bangun badan panass:(	Sad
gapapa masih ada besok, ayoo tetap menyerah jangan semangat!! :(	Sad
iya tp ga enak badanku keseringan pp, ni lagi nunggu si teteh buat ngerokin.. maklum remaja jompo	Sad
enak ngga enak kangen kerja tapi masih disuruh istirahat sama babeh	Sad
rajin kerja ngga, kalo punya semangat kerja yg tinggi mah gapapa :(	Sad
gak enak rasanya	Sad
ovomaltine enak juga sih duh nyesel bgt	Sad
ihh pdhal enak yang beras merahh, malah diganti, syeddih	Sad
pagiku gak semangat, karena belum disun ayang	Sad
senyum tak selalu berarti seseorang bahagia. kadang seseorang tersenyum hanya karena tak ingin menjelaskan kenapa hatinya t	Sad
sueer deh kgn tu gk enak .. enak tu di kangenin, di perhatiin, di manjain, di bahagiain.. sedih kesepian menunggu doi	Sad
aqil lagi kurang enak badan, dari kmrn siang dia pilek. kasian malam susah tidur karena mampet	Sad
cewek itu ga mau ngecewain cowoknya karena dia tau kalo dikecewain orang yang disayang itu rasanya ga enak dan sakit banget.	Sad
ternyata ngekos sendirian ga seenak yg aku bayangkan mending ada temen kamarnya jadi enak ada temen ngobrol	Sad
kamu jahat tapi nikmat, aku bingungggg :(	Sad
enak bgt pjj, aku ptm:((	Sad
trs gue makan sampe dibawain minum, dibilangin pake ini yang biar enak, intinya trs ngomong gak berhenti, gue dah nahan nangis karna merasa bersalah gue jutekin	Sad
pagi buta sarapan nasi+chiki boncabe, hmm perut mulai agak ga enak..	Sad
harusnya tadi beli itu lupa nama banyakin, soalnha enak:(	Sad
budayakan mengeluh jangan semangat	Sad
gue baru bangun tidur dan semalem tidur cepat krn g enak badan batuk pilek tau2 bangun denger denis bikin pengumuman kontrak sdh habis makin nambah sakit vine masih diem ampe skrng g keluarin pengumuman juga kah? agensi anehsemoga baik2 saja :(	Sad
aku yang meninggalkannya namun dia yang lebih dulu bahagia	Sad
aku memang kurang segalanya, tapi setidaknya kasih sayang ini cukup untuk membuatmu bahagia walaupun tak sepenuhnya dan meski kau selalu merasa diriku tidak pernah cukup	Sad
ga enak mau ngapa-ngapain	Sad
tiba2 tidur bangun2 terus. tiba2 gak enak pikirannya. tiba2 pengen nangis tp ndak tau sebabnya. yok kompromi yok	Sad
posisi sendiri itu emang enak, tapi kalo lagi ngerasa sendirian gak enak banget :v kalian gt juga gak si?	Sad
kenapa w hrs ga enak badan pas weekend	Sad
enak ya yang punya kapel hfft-_- chrissy kapan coba punya kapel :(	Sad
* mungkin hidup gue bakal bahagia kalo gue berasa orang yang menyayangi gue :'(	Sad
baru kali ini gak keluar rumah beberapa hari gegara gak enak badan. hari sebelumnya karena nganggur.	Sad
gk enak bgtt iki	Sad
seperti tidak ada semangat hidup	Sad
kga enak rasanya	Sad
tau nih, padahal mah enak aku dm. yg lain udah di block duluan tuh :(	Sad
ngk semangat idup	Sad
hari ini ga semangat gara gara belum di ucapin selamat pagi sama ayang	Sad
pagi pagi udh dpt kabar aja dri temen, antara sedihh dan bahagia tp banyk sedihnya sihh	Sad
both aje dah agar kau puas dan bahagia t__t	Sad
selamat pagi.. sakit apa kak ? saya juga kurang enak badan nih	Sad
recovery 60% tapi tetep ga enak	Sad
semangat ya aku juga sedih soalnya tapi tetap konsisten ja	Sad
kapan sih bisa semangat ceriaa gitu pas berangkat kerja :'	Sad
yah serius ga masuk? mengsedih sama-sama hydra. semangat ya	Sad
ga enak badan karna hasil overthinking	Sad
ngga enak badan	Sad
gak enak body	Sad
ya allah mau nyerah tapi harus semangat :(	Sad
ge mriyang tapi kudu tetep kerja demi bisa bahagia dapat duit, miris sedih	Sad
enak banget tapi hanya bisa melihat	Sad
ga semangat karna ga di semangatin ayang	Sad
dulu di sekolah emang banyak banget yang ga suka sama aku sih, ditambah aku juga ga cantik.	Sad
padahal aku suka banget supergirl tapi dihilangin dr channelnya, adohhh sad bet	Sad
pusing banget, tapi suka, sedih jadinya ya gk kesampean	Sad
ketemu cowo itu di pekanbaru. masi ingat banget semua hal sama dialah walaupun ga pernah jadian. ya sesayang itu dulu. sekarang sih dpt yg better. tapi dgn kejadian itu aku bs blg ke anak perempuanku one day, jgn mau di blg suka trus km ambil hati kalo ga diofficialin :/	Sad
biasanya yg suka maksa tuh sales asuransinya. mana ngomongnya cepet banget gabisa dipotong. :(	Sad
revisi proposal dikira 30k/revisi, tapi perintahnya nambahin penjelasan 2 variabel lain + hasil penelitian dari tiap variabel :), ngilang berhari2, dateng2 nuduh nipu. padahal cust yg lain suka aku kasih bonus page atau pengurangan harga	Sad
jujur, suka heran kenapa giliran gue yang punya masalah, gue jarang banget bisa leluasa cerita ke orang. padahal dengerin curhatan orang adaa kali tiap hari :)	Sad
lukaku banyak banget disini dan kalo tiba2 keinget masih suka nangis & masih terasa sakit..	Sad
w kalo mimpi ngomongnya pake b ing atau lainnya selain indo pas bangun suka capek banget, kepala pusing. apa banget dah	Sad
aku baru jadi myday akhir 2020 kalo nggak awal 2021, sedih banget belum pernah liat mereka satu frame dan agak nyesel sih baru jadi myday waktu itu, padahal sebelumnya emang udah suka banget sama lagu"nya day6	Sad
sampe sekarang masih bertanya tanya kenapa orang suka banget buat sampah di halaman rumahku yaa, sedih harus bersihin terus	Sad
sama cowo kembar, tapi keknya yg satu suka sm gua, trs kita kos an nya sebelahan gitu, dia baikk banget, terus entah kenapa mereka (yg kembar itu) tiba tiba ngejauh, bahkan pindah kost, jadi gue kesepian, lagi dan lagi	Sad
aku cuma bisa mengagumimu ,suka padamu dalam diam dan bener2 cinta pada mu. karena untuk memilikimu adalah yg mustahil .	Sad
pacarku suka ilang ilangan tanpa kabar dan kadang ngilangnya bisa seharian gitu, nah sekarang dia juga ngilang lagi udah 2 hari. kalo aku minta putus gitu aku berlebihan kah? jujur aku udah cape banget tapi aku masih sayang	Sad
udah ngebias dr jaman sma, mulai suka sama band, soloist, sampe sekarang aktor. baru sadar itu abisin duit banget ya. udah kaya mungkin aku skrg kalo ga terperosok dr dulu	Sad
gua baru sadar muka gua pas nikahan ga ada yg beres, kek terpaksa bgt senyum sampe photographernya blg biasanya penganten mah suka bgt di foto tapi kalo ini mah susah banget di foto	Sad
alay, but pkn. se-gak suka itu aku sama pkn, dan kebetulan dikasih tugasnya banyak banget:')	Sad
aku dulu suka banget sama wenda wkwk tp pas dia hempas untung ada jeketri, sedih	Sad
cinta memang rumit dan menguras energi jiwa raga hati hidup w :(	Sad
ternyata beda ya dianggap sekadar suka sama tmpt cerita kebayang gmn poteknya dewangga waktu nanya ke april "kamu beneran cuma anggap saya atasan yg kebetulan suka sama kamu ya? bukan laki-laki yg mungkin bisa kasih kamu a shoulder to cry on? a sharing partner instead?"	Sad
req dm telat banget :(( kalo mau nanya ke wa ato ga rep ama tag aku ya soalnya suka telat kalo dm	Sad
yg suka doang mah banyak gak gw pungkiri. nah yg sayang dan cinta kaga ada bwankk wkwkw :(	Sad
dulu tiap ada yang kasih berkas talak suka heran kenapa harus pisah padahal masih muda bahkan ada yg sudah beranak, tapi keadaan mental istri atau suami ya mereka sendiri yg tau dan pasti itu sudah yg terbaik buat kedua pihak	Sad
sedih banget dahh, kucing gua ada tuh 2 yg selalu dilepas dari kecil, tapi ya selalu inget pulang karna mereka emang ga suka main terlalu jauh dari rumah gitu.	Sad
mau cerita, ayah sender tuh bukan tipe orang yang suka marah atau suka ngomong kasar ke sender. cuma tadi karena sender gamau ikut pergi keluar, sender dibilang bego sama ayah sender. rasanya sakit banget + kaget hehe. tapi sender nahan buat ga nangis didepan ayah.	Sad
abis vaksin dosis 3 rasanya badan suka gampang banget capek :(	Sad
gaada:") soalnya gue kurang suka yaa suka sihh tapi yaa ga banget banget gitu	Sad
kenapa single? karna tiap suka sama orang, aku doang yang suka, dianya kaga alias cinta bertepuq sebelah tangan ;/3	Sad
kalau abis mandi trus ngaca kadang suka mikirr, gila sih muka gw mirip alien banget :(	Sad
iyaa, apalagi kalau udah yang sakit banget yang susah makan gitu suka minta suapin mama terus kalau tidur harus ditemenin papa juga t__t	Sad
ngilunya nyebar keseluruh badan, bikin lu jadi sesek napas juga, jadi kek gw suka lupa buat napas lagi saking mending gua tahan napas aja. pokoknya sakit banget ga kuaat tp gw keukeuh gamau berobat kek malash wkwkkwkw jadi gw diemin ajaa	Sad
i know this will end with ab, and i feel the story trying to pin c as antagonist but really anjir, siapa yang suka kalau u sayang sama orang tapi orang tsb ngomongin mantannya mulu sih	Sad
dia dulu suka gue ghosting karena sibuk fds sama belajar soalnya kelas 9, gue pelor banget alias jam 10 udah tidur.. jam tidur gue dulu ga seberantakkan itu jadi cepet tidurnya tapi ni anak sabaar anjir. apa kena karma ya gue gagal move on banget sama yang sesabar dia :(	Sad
aku loh sering banget begini,sampe temen-temenku suka sampe sumpah serapahin aku asli lupa banget,kayak berasa udah ngebales,eh taunya aku balesnya dalem hati sampe ada yang 6bulan kemudian batu ku bales,itupun aku ngehnya gara2 scroll chat,kalo ngga scroll bisa setahun:"(	Sad
ngga suka jeruk tapi nggapapa deh, menyiksa banget sariawan	Sad
gua ga enak banget keinget rant lama. kalo gua emang bukan manusia yang baik tapi serah lah. kek gua dah ngerasa kalian nyaman, kalian bisa dengerin apapun bahkan gua ngoceh tapi ternyata kalian malah ga suka ma gua ya terserah juga sih. gua masih bisa bahagia walau sendirian	Sad
pernah suka, pernah sayang, tapi gak jadian. ;/3 :')	Sad
bener banget, temen gue ada yg bilangin ke dia kalo gue suka sama dia eh dia bilang kita kan beda agama, mending jangan suka sama aku yaallah nyesek bangett	Sad
suka nangis sendiri kalo ketemu orang orang baik banget ke gua padahal ga saling kenal awalnya, yaa allah jadi ngerasa bersalah pernah mikir hal hal negatif, kurang bersyukur banget	Sad
aku pikir aku salah makan atau apa, karena aku sendiri kadang suka bandel klo urusan makan jdi aku pikir maag biasa tapi pas diperiksa itu katanya lambungku infeksi, mana obatnya banyak banget hiks makasih banyak ya kmu juga sehat2 teruss	Sad
aku belum jadi sekolah ilmu komunikasi politik aja udah banyak bgt yg ga suka ih, hinaa banget aku kayanya	Sad
mungkin salahku bang terlalu memanjakannya. kan nggak salah? iya sih. tapi kelamaan kok cam manfaatin. lha kok diam? namanya sayang kok ngeluh? sikap berpura & suka bersumpah untuk membela dirinya awak tak suka, takut karma. apa dia sadar ya bang? ntahla, cuma dia yang tau :')	Sad
dulu suka banget bahkan aku sering diem di rumahnya krn ngerasa adem aja gitu, bisa diajak cerita juga, ngerti sm keadaanku, tp skrg udah gada sedih bgt :( gada temen cerita lagi :(	Sad
kalo yg sa in gua adalah org yg gua lumayan suka juga ya bisa jadi jadian kalo nyaman.. kalo yg sa in gua cuma gua anggep temen, ya kadang masih bisa jadi temen, tapi ada jg yg nge block, pdhal yg suka dia bukan gua tapi ngamok :( dan juga ga pernah ngobrol, ya gua kan bingung	Sad
gila ya, suka banget ke trigger banget anjir sama yg abusive sama hewan huhu, hatinya mati apa gimana sih.. t__t	Sad
rindu sekali dengan ipe, rindu tempat saya menangis, orang yang saya jadikan alasan untuk suka dg buah naga. (foto ini diambil ketika kt memperjuangkan ugm, dan melepas penat belajar ke pasar kangen yogyakarta)	Sad
dulu suka bgt, ke pasar apalagi, dijajanin dawet, cenil, pecel, jamu dan banyak lagi jajanan pasar.. kangenn banget.. kangeeeenn.. sekarang udh gapunya mbah putri .. swargi langgeng mbah	Sad
sempet ketika lo lulus, dan gue masih di kelas 3. iyaa gue coba bgt buat terpaksa suka sm orang, sampe akhirnya jadian & disakitin. saat itu gue udh lupa sm lo jujur. fokus gue udh ke mantan gue ini, karna yaa udh sayang juga? wkwk jadi gue galauin ni orang lumayan lama lah	Sad
gak suka aja karna ini hubungan aku ya aku aja yg perlu tau baik buruknya dia mau kayak apa. ga semua juga bisa diceritain dan aku juga ga suka kalau ada masalah banyak yg ikut campur. mungkin sesekali aja kalau udh mentok banget butuh solusi dan sudut pandang orang lain	Sad
emang suka ngedit foto ajasih, pas dirasa "oke udah bagus nih" lalu buka pinterest dyarr menciut langsung, insekyur sampe kerak bumi ngeras editan yg mau kujadikan igs kek ga pantes banget	Sad
ada sedikit penyesalan kenapa gak dri awal aja gue suka mereka pdahal gue udah tau mereka thun itu mereka booming banget tpi blm tertarik untk suka suka exo 2021 ni itu pun ya gra2 tmn krena dia juga bru suka exo di 2020 dia selalu nunjukin gue ttng exo jdi gue cri tau jga	Sad
:(( kdg suka sepi, tp beda lg sepi yg ngerasa kehilangan gitu loh.. berasa asing banget	Sad
satu satu aku suka kamu, dua dua aku sayang kamu, tiga tiga aku cinta kamu, satu dua tiga kamu kena modus ._.	Sad
bener sering bgt mikir kaya gini, terus kalo liat muka emak pas tidur langsung banjir banget. kaya "pasti cape ya mah ". suka tiba2 nangis aja liat mamah diem2 gitu. sampe aku bilang " selagi senyum mamah masih ada, semua masih baik baik aja" tiap kalo aku mau nyerah	Sad
suka banget tapi gak pernah nyantol :(	Sad
aku suka kepipinan muda yg diisi oleh orang muda. tp sayang. kenapa join ph..	Sad
ngerasa gak sih orang yang deket banget sama kita sekarang satu per satu jauh banget sama kita sekarang, jadi ngerasa asing gitu. kadang diem-diem suka pengen lari aja kalau ketemu orang itu, apalagi kalau gak sengaja ketemu di luar jadi canggung bgt buat nyapa duluan.	Sad
relate banget sampe suka dikatain sombong	Sad
suka sedih sama orang yang "benci sama diri nya sendiri". kaya please banget disaat diluar sana orang orang jahat dan gak suka sama diri kita.. please lah cuman satu orang yang bisa cinta dan sayang sama kita yaitu diri kita sendiri. aku yakin untuk mencintai diri sendiri itu”	Sad
pernah nolak orang yg padahal gua suka banget ama dia alhasil gw gamon ampe 11 tahun berlalu	Sad
lebih nyaman sendiri sebenernya karena ngga nyusahin orang lain. cuma kadang suka mikir masa ma sendiri terus, emang aku ngga se worth it itu tes tes nangis	Sad
ganggu banget dan bikin risih.. pingin resign jadinya :( padahal aku suka pekerjaan ini	Sad
suka tapi dipendam. ya, gue banget :')	Sad
kurang suka kadang wkwk kalau udah cerita berarti udah bingung banget. mending di omongin langsung ke pacar, di cari solusinya sama sama. kadang kalau berantem tuh kalau kita sebagai pacar pasti bisa maafin dan ngebucin lagi tp kalau cerita ke temen, belum tentu mereka bisa	Sad
sayang, tapi ya ga bakal bisa bersatu. sebatas suka aja. sebatas teman dekat. itu udah lebih dari cukup. insya allah	Sad
kadang kalau lagi deep talk sama ayah suka mau nangis aja, apalagi kalau soal pendidikan. ayah gua pingin banget kalau gua kuliah, karena emang kakak udah gak kuliah. bukan karena biaya kakak gua gak kuliah, tapi udah keenakan kerja jadi dia males kuliah.	Sad
kadang cewek suka masang topeng sok tegar, sok fine, sok "its gonna be okay" padahal hatinya lagi nyesek banget. :')	Sad
baru sadar trnyata senyesek ini suka sama org yg udh punya pacar, gw nyalahin diri sendiri krn dulu terlalu takut pdhl dia dah kasih kode, sering chat random, sering nempel ma gw mulu, tp gw terlalu takut mulai hal baru n td liat dia repost story pacarnya like hrsnya itu gw	Sad
kasihan banget ya kamu ketemu cowok kayak aku gini.udah ga ganteng,suka curiga,sama cemburu lagi ahaha	Sad
kadang diriku suka ga paham sama perasaan diri sendiri ga tau mana yang beneran sayang mana yang cuma sekedar pura" semua orang ku anggap sama ku beneran tulus buat temenan sama semua orang engga pilih" juga allah aja ga pilih" masa diriku manusia biasa pilih" tapi sering kecewa	Sad
padahal tinggal bilang maaf aja udah cukup bikin gua buat biasa lagi kok :(	Sad
sedih banget denger kabar kalo denise udah keluar dari secret number	Sad
ya allah baru bangun denger kabar denise :")	Sad
begitu bnyak kekhawatiran ketika anak lhir tdk ckup bulan dan sdah mengalami beberapa riwayat medis alhamdulillah sampai saat ini semua berjalan normal, tapi kadang sbgai org tua bsa melemah ketika ada org yg melemahkan dengan bertanya "kira2 bisa gak nanti ya" dlm hal apapun -_-	Sad
komenannya ga jauh dari kata 'normal', sakit hati gua bacanya.	Sad
iya gue milih jalan yg gatau salah gatau bener, gimana caranya rumah tangga gue baik baik aja.. cuma itu. memang setelah mba e ini lama hubungan gue baik, bahagiaa, ribut hal kecil ya tp sampe kena pukul dan pala bocor sih gue udah biasa dan itu hal kecil buat gue.	Sad
a”luar biasa banget :( kadang suka iri sama anak ipa 3 dulu kenapa bisa ambis dan kompak secara bersamaan :( anak kelas gue malah berkelompok mulu kalo apa-apa jadinya males :(	Sad
ini papa nya aja belum ada kabar gasih, aku laper belum disuruh makan sama ayang	Sad
biasa nya begitu pang.. atau nunggu buln depan nya lagi buat bisa beli :") agak miris dengan skincare yg agak mahal.. :(	Sad
ga adaa!! barusan bgt jatohin pot bunga bokap, gue dimarahin dia cmn duduk santai di deket pot bunga ntu	Sad
aku rela menunggu meski kamu tak memberi kabar. bahkan aku sadar jika aku ingin kamu tinggal kan.	Sad
pagi2 denger kabar kawan main yg kieu pisan pindah rumah ke luar kota ikut suaminya udah kawan sedikit, segala beda domisili );	Sad
pagi pagi dpt kabar baru ini rasanya pengen nangis masih positif thinking sbnernya tp sungguh ku tak bisa	Sad
bagaimana kalau aku tidak baik-baik saja	Sad
gmnasi rasanya temen kelasnya di acak? tbh, biasa aja sebenernya soalnya pas smp jga gini, cuman lebih ga semangat kek hari hari biasanya aja, lebih banyak ngeluh sendiri, pendem semuanya sendiri, bingung jga sih kadang tbtb ngerasa sedih, bawaannya pen nangis	Sad
jika basah karena hujan saja engkau resah, lalu bagaimana mungkin kau bilang akan membasuh hati yang lesu?..	Sad
menghilang begitu saja :')	Sad
rek aku cewek umur 24thn aku diumur segini masih aja dipukulin sama bapakku sendiri. hanya krn masalah sepele, misal salah pake panci buat masak mie. aku dr kecil dah biasa dipukul. dan ibuku malah mengancam2 aku kalo sampe lapor ke siapa aja. aku harus gmn? aku udah menyerah dengan hidup	Sad
aku sangat bodoh, saat aku tahu aku jatuh cinta denganmu dan terluka, karena aku tahu bahwa itu akan sia-sia saja	Sad
iya, tentu saja ada airmata, tentu saja ada semilir duka.	Sad
aku-yang selalu mudah kepikiran, berpikir kalau keluarga lama-lama muak membantu keluargaku terus, walau padahal mereka terlihat ikhlas-ikhlas saja. aku merasa bersalah karena di umurku yg menuju dewasa, aku ngga bisa membantu keuangan keluarga. aku jadi merasa lemah dan useless	Sad
5 februari kenapa sih, pagi-pagi udah ada kabar sedih aja	Sad
inginku mengenggam tanganmu. memeluk dirimu erat. namun apa itu akan terwujud? kamu saja bahkan sudah muak denganku :')	Sad
pagi saat seisi semesta sujud pada zat yg acap lupa kau sebut sebab kesombongan yg membalut pagi ketika angin berbisik lirih saat malaikat rahmat mengirim kasih aku yg buta mata hati masih saja sedih pada jiwa yg letih pada raga yg merapuh dan rambut yg mulai memutih	Sad
meski engkau yg pergi, meski engkau yg meninggalkan. meski engkau hilang,, tp engkau ttp bagiku msh ada si sampingku sprt biasanya,, maaf saat ini aku cmn bisa mendoakan smoga engkau baik2 saja dmnpun brda, selamanya engkau ttp ada dihati walau tak bs kumiliki lg	Sad
udah biasa kalah dan tersakiti	Sad
apakabar ku?. apakah baik-baik saja,, tidak, aku sedang tidak baik fikiranku sedang tak menentu	Sad
this user sdg tidak.baik.baik saja sdg stress	Sad
